,buy_row,buy_date,buy_price,stop,next_buy,sell_price,N,thing,shares,amount_invested,amount_retrieved,win,percent_win
0,55,2009-04-22 00:00:00,10.97,"[10.567972630193706, 10.73007399868402, 10.934860437157408, 11.18103654453456]","[11.095506842451574, 11.254981500328995, 11.378784890710648, 11.629740863866358]",11.18103654453456,0.21101368490314734,947.805826393665,86.0,943.42,961.5691428299722,18.14914283,0.0192376066121
1,56,2009-04-23 00:00:00,11.0955068425,"[10.73007399868402, 10.934860437157408, 11.18103654453456]","[11.254981500328995, 11.378784890710648, 11.629740863866358]",11.18103654453456,0.20996300065798995,952.5487794193857,86.0,954.213588451,961.5691428299722,7.35555437914,0.00770849888134
2,65,2009-05-06 00:00:00,11.2549815003,"[10.934860437157408, 11.18103654453456]","[11.378784890710648, 11.629740863866358]",11.18103654453456,0.17756978142129579,1126.317768705741,100.0,1125.49815003,1118.103654453456,-7.39449557944,-0.00656997577404
3,67,2009-05-08 00:00:00,11.3787848907,[11.18103654453456],[11.629740863866358],11.18103654453456,0.17948172773271936,1114.319560695538,98.0,1115.12091929,1095.741581364387,-19.3793379253,-0.01737868745
4,118,2009-07-22 00:00:00,11.51,"[11.336374542450212, 11.494555815327701, 11.590064802558258, 11.724561562430345, 11.809323484308829, 11.952857310093387, 12.068714444588718]","[11.690906364387446, 11.851361046168075, 11.927483799360434, 12.068859609392414, 12.147669128922793, 12.299285672476653, 12.42032138885282]",12.068714444588718,0.14181272877489387,1410.310638034965,123.0,1415.73,1484.4518766844124,68.7218766844,0.0485416546124
5,119,2009-07-23 00:00:00,11.6909063644,"[11.494555815327701, 11.590064802558258, 11.724561562430345, 11.809323484308829, 11.952857310093387, 12.068714444588718]","[11.851361046168075, 11.927483799360434, 12.068859609392414, 12.147669128922793, 12.299285672476653, 12.42032138885282]",12.068714444588718,0.1427220923361492,1401.3247474605812,120.0,1402.90876373,1448.245733350646,45.3369696242,0.0323164063098
6,123,2009-07-29 00:00:00,11.8513610462,"[11.590064802558258, 11.724561562430345, 11.809323484308829, 11.952857310093387, 12.068714444588718]","[11.927483799360434, 12.068859609392414, 12.147669128922793, 12.299285672476653, 12.42032138885282]",12.068714444588718,0.13496759872087072,1481.8371364346797,125.0,1481.42013077,1508.5893055735896,27.1691748026,0.0183399524809
7,124,2009-07-30 00:00:00,11.9274837994,"[11.724561562430345, 11.809323484308829, 11.952857310093387, 12.068714444588718]","[12.068859609392414, 12.147669128922793, 12.299285672476653, 12.42032138885282]",12.068714444588718,0.13771921878482715,1452.2301372655947,122.0,1455.15302352,1472.3831622398236,17.2301387179,0.0118407744336
8,125,2009-07-31 00:00:00,12.0688596094,"[11.809323484308829, 11.952857310093387, 12.068714444588718]","[12.147669128922793, 12.299285672476653, 12.42032138885282]",12.068714444588718,0.13533825784558579,1477.7787388706454,122.0,1472.40087235,1472.3831622398236,-0.0177101060508,-1.20280464264e-05
9,126,2009-08-03 00:00:00,12.1476691289,"[11.952857310093387, 12.068714444588718]","[12.299285672476653, 12.42032138885282]",12.068714444588718,0.13857134495330653,1443.2998400022218,119.0,1445.57262634,1436.1770189060574,-9.39560743575,-0.00649957481523
10,127,2009-08-04 00:00:00,12.2992856725,[12.068714444588718],[12.42032138885282],12.068714444588718,0.1406427777056412,1422.0424486964464,116.0,1426.71713801,1399.9708755722913,-26.746262435,-0.0187467170068
11,371,2010-07-23 00:00:00,13.81,[nan],[nan],,,,,,,,
