,buy_row,buy_date,buy_price,stop,next_buy,sell_price,N,thing,shares,amount_invested,amount_retrieved,win,percent_win
0,52,2009-04-17 00:00:00,4.95,[4.2796440557933302],[5.3300889860516678],4.27964405579333,0.4201779721033348,475.9887792280881,96.0,475.2,410.8458293561597,-64.3541706438,-0.135425443274
1,87,2009-06-08 00:00:00,5.19,[4.5292884407623388],[5.4176778898094158],4.529288440762339,0.3553557796188308,562.816229454684,108.0,560.52,489.1631516023326,-71.3568483977,-0.12730473203
2,244,2010-01-21 00:00:00,5.4,[nan],[nan],,,,,,,,
