,buy_row,buy_date,buy_price,stop,next_buy,sell_price,N,thing,shares,amount_invested,amount_retrieved,win,percent_win
0,51,2009-04-16 00:00:00,13.035,"[12.014345713299376, 12.534128427634405]","[13.308913571675157, 13.866467893091398]",12.534128427634405,0.5178271433503128,386.22927084511474,30.0,391.05,376.02385282903214,-15.026147171,-0.038425130216
1,52,2009-04-17 00:00:00,13.3089135717,[12.534128427634405],[13.866467893091398],12.534128427634405,0.5329357861827971,375.2797338540894,28.0,372.649580007,350.95559597376337,-21.6939840331,-0.0582155064625
2,60,2009-04-29 00:00:00,13.83,"[12.694991448592933, 12.988741876163289]","[14.163752137851766, 14.565314530959178]",12.988741876163289,0.5875042757035325,340.42305438628733,25.0,345.75,324.71854690408225,-21.0314530959,-0.0608284977467
3,61,2009-04-30 00:00:00,14.1637521379,[12.988741876163289],[14.565314530959178],12.988741876163289,0.6306290619183559,317.1436460470211,22.0,311.602547033,285.75232127559235,-25.8502257571,-0.0829589680935
4,78,2009-05-26 00:00:00,14.25,"[13.343944607286481, 14.055446844788634]","[14.701513848178379, 15.38613828880284]",14.055446844788634,0.543027696356759,368.305339381076,26.0,370.5,365.4416179645045,-5.0583820355,-0.0136528529973
5,82,2009-06-01 00:00:00,14.7015138482,[14.055446844788634],[15.38613828880284],14.055446844788634,0.5322765776056825,375.7445065489292,26.0,382.239360053,365.4416179645045,-16.7977420881,-0.0439456106399
6,100,2009-06-25 00:00:00,15.14,"[14.480148115193618, 14.921673390750922]","[15.779962971201595, 16.207081652312269]",14.921673390750922,0.519925942403191,384.6701687466567,25.0,378.5,373.041834768773,-5.45816523123,-0.0144205158024
7,104,2009-07-01 00:00:00,15.7799629712,[14.921673390750922],[16.207081652312269],14.921673390750922,0.5141633046245391,388.9814737869077,25.0,394.49907428,373.041834768773,-21.4572395113,-0.0543911023123
8,113,2009-07-15 00:00:00,15.95,"[15.258182463791817, 15.588119189893506, 15.875713230398832, 16.474427568878891]","[16.510454384052046, 16.777970202526621, 17.043571692400292, 17.681393107780277]",16.47442756887889,0.5009087681040924,399.2743044945833,25.0,398.75,411.8606892219723,13.110689222,0.0328794714031
9,116,2009-07-20 00:00:00,16.5104543841,"[15.588119189893506, 15.875713230398832, 16.474427568878891]","[16.777970202526621, 17.043571692400292, 17.681393107780277]",16.47442756887889,0.4759404050532462,420.22067863228557,25.0,412.761359601,411.8606892219723,-0.900670379329,-0.00218206079222
10,117,2009-07-21 00:00:00,16.7779702025,"[15.875713230398832, 16.474427568878891]","[17.043571692400292, 17.681393107780277]",16.47442756887889,0.46714338480058376,428.13407297927785,26.0,436.227225266,428.33511679085115,-7.89210847484,-0.0180917375573
11,118,2009-07-22 00:00:00,17.0435716924,[16.474427568878891],[17.681393107780277],16.47442756887889,0.48278621556055457,414.26203473473976,24.0,409.045720618,395.38626165309336,-13.6594589645,-0.0333934772472
12,123,2009-07-29 00:00:00,17.639,"[16.894297484022953, 17.619582609821808]","[18.326425628994262, 19.095104347544549]",17.61958260982181,0.5728512579885228,349.1307686087111,20.0,352.78,352.39165219643616,-0.388347803564,-0.00110082148524
13,124,2009-07-30 00:00:00,18.326425629,[17.619582609821808],[19.095104347544549],17.61958260982181,0.5902086950890968,338.8631879945591,18.0,329.875661322,317.15248697679255,-12.7231743451,-0.0385696061786
14,194,2009-11-06 00:00:00,25.17,[nan],[nan],,,,,,,,
