,buy_row,buy_date,buy_price,stop,next_buy,sell_price,N,thing,shares,amount_invested,amount_retrieved,win,percent_win
0,61,2009-04-30 00:00:00,8.77,"[8.2331482690683746, 8.4642613128342088, 8.6433208348328741, 8.9196470534366679, 9.1429564657265932]","[8.9792129327329064, 9.1964346717914491, 9.3641697912917827, 9.6325882366408333, 9.8517608835683532]",9.142956465726593,0.29842586546581235,670.1831950384743,76.0,666.52,694.864691395221,28.3446913952,0.0425263928993
1,63,2009-05-04 00:00:00,8.97921293273,"[8.4642613128342088, 8.6433208348328741, 8.9196470534366679, 9.1429564657265932]","[9.1964346717914491, 9.3641697912917827, 9.6325882366408333, 9.8517608835683532]",9.142956465726593,0.2928693435828956,682.8983790288406,76.0,682.420182888,694.864691395221,12.4445085075,0.0182358447472
2,65,2009-05-06 00:00:00,9.19643467179,"[8.6433208348328741, 8.9196470534366679, 9.1429564657265932]","[9.3641697912917827, 9.6325882366408333, 9.8517608835683532]",9.142956465726593,0.2883395825835634,693.6265850424411,75.0,689.732600384,685.7217349294945,-4.01086545486,-0.00581510204481
3,67,2009-05-08 00:00:00,9.36416979129,"[8.9196470534366679, 9.1429564657265932]","[9.6325882366408333, 9.8517608835683532]",9.142956465726593,0.28517647328166607,701.3201253893827,75.0,702.312734347,685.7217349294945,-16.5909994174,-0.0236233783128
4,69,2009-05-12 00:00:00,9.63258823664,[9.1429564657265932],[9.8517608835683532],9.142956465726593,0.2835217671367037,705.413210491057,73.0,703.178941275,667.4358219980413,-35.7431192767,-0.05083075897
5,77,2009-05-22 00:00:00,9.71,"[9.1114296783811, 9.4146402847389403, 9.8936097141280506, 10.155429228421648, 10.459251134718011]","[9.8846425804047264, 10.196339928815263, 10.664097571467988, 10.936142692894588, 11.235187216320497]",10.459251134718011,0.3092851608094504,646.652427412188,67.0,650.57,700.7698260261068,50.1998260261,0.0771628357073
6,79,2009-05-27 00:00:00,9.8846425804,"[9.4146402847389403, 9.8936097141280506, 10.155429228421648, 10.459251134718011]","[10.196339928815263, 10.664097571467988, 10.936142692894588, 11.235187216320497]",10.459251134718011,0.31267985763052897,639.631863451612,65.0,642.501767726,679.8513237566707,37.3495560304,0.058131444778
7,82,2009-06-01 00:00:00,10.1963399288,"[9.8936097141280506, 10.155429228421648, 10.459251134718011]","[10.664097571467988, 10.936142692894588, 11.235187216320497]",10.459251134718011,0.3081951429359747,648.9394936426644,64.0,652.565755444,669.3920726219527,16.8263171778,0.0257848608166
8,83,2009-06-02 00:00:00,10.6640975715,"[10.155429228421648, 10.459251134718011]","[10.936142692894588, 11.235187216320497]",10.459251134718011,0.3122853857891759,640.439831965176,60.0,639.845854288,627.5550680830806,-12.290786205,-0.0192089799795
9,86,2009-06-05 00:00:00,10.9361426929,[10.459251134718011],[11.235187216320497],10.459251134718011,0.3103744326409947,644.3829741328498,59.0,645.232418881,617.0958169483627,-28.1366019324,-0.0436069253638
10,125,2009-07-31 00:00:00,11.08,"[10.799326628959928, 11.127860297511932, 11.348104497579293, 11.514699272700328]","[11.487668342760017, 11.830534925622016, 12.062973875605177, 12.246325181824918]",11.514699272700328,0.27533668552003604,726.3834080890981,66.0,731.28,759.9701519982217,28.6901519982,0.0392327863448
11,126,2009-08-03 00:00:00,11.4876683428,"[11.127860297511932, 11.348104497579293, 11.514699272700328]","[11.830534925622016, 12.062973875605177, 12.246325181824918]",11.514699272700328,0.28106985124403416,711.5668902758033,62.0,712.235437251,713.9113549074203,1.6759176563,0.00235303885295
12,129,2009-08-06 00:00:00,11.8305349256,"[11.348104497579293, 11.514699272700328]","[12.062973875605177, 12.246325181824918]",11.514699272700328,0.28594775121035376,699.428476543159,59.0,698.001560612,679.3672570893194,-18.6343035224,-0.0266966502282
13,130,2009-08-07 00:00:00,12.0629738756,[11.514699272700328],[12.246325181824918],11.514699272700328,0.29265036364983604,683.4093677713838,57.0,687.589510909,656.3378585439187,-31.2516523656,-0.0454510312763
14,141,2009-08-24 00:00:00,12.1,[11.471715755836444],[12.294571061040891],11.471715755836444,0.32914212208177857,607.640245906624,50.0,605.0,573.5857877918222,-31.4142122082,-0.0519243176995
15,151,2009-09-08 00:00:00,12.13,"[11.756634444551633, 12.078802722324051]","[12.51084138886209, 12.842799319418987]",12.07880272232405,0.3016827777241832,662.9480194684901,55.0,667.15,664.3341497278228,-2.81585027218,-0.00422071538961
16,152,2009-09-09 00:00:00,12.5108413889,[12.078802722324051],[12.842799319418987],12.07880272232405,0.305598638837974,654.4531767565837,52.0,650.563752221,628.0977415608506,-22.46601066,-0.0345331423451
17,206,2009-11-24 00:00:00,12.33,[nan],[nan],,,,,,,,
