,buy_row,buy_date,buy_price,stop,next_buy,sell_price,N,thing,shares,amount_invested,amount_retrieved,win,percent_win
0,82,2009-06-01 00:00:00,18.61,[17.239366531984558],[19.25265836700386],17.239366531984558,0.8053167340077216,248.3494897773754,13.0,241.93,224.11176491579926,-17.8182350842,-0.0736503744232
1,119,2009-07-23 00:00:00,18.95,"[18.139053134797756, 21.149336931447227]","[19.802736716300561, 23.162665767138193]",21.149336931447227,0.6654734326011219,300.5379181228381,16.0,303.2,338.38939090315563,35.1893909032,0.116059996382
2,122,2009-07-28 00:00:00,19.8027367163,[21.149336931447227],[23.162665767138193],21.149336931447227,0.805331534276387,248.34492564569152,13.0,257.435577312,274.941380108814,17.5058027969,0.0680007129539
3,127,2009-08-04 00:00:00,22.76,"[21.412490945818607, 22.197118174671232]","[23.509377263545346, 24.263220456332196]",22.197118174671232,0.8387545270906959,238.44878750606574,10.0,227.6,221.97118174671232,-5.62881825329,-0.0247311874046
4,130,2009-08-07 00:00:00,23.5093772635,[22.197118174671232],[24.263220456332196],22.197118174671232,0.8264409126643851,242.0015719638257,10.0,235.093772635,221.97118174671232,-13.1225908887,-0.0558185388819
5,152,2009-09-09 00:00:00,23.88,"[22.416579924998569, 22.969479561159073]","[24.270855018750357, 24.670130109710229]",22.969479561159073,0.7417100375007146,269.647153049088,11.0,262.68,252.6642751727498,-10.0157248273,-0.0381289966014
6,157,2009-09-16 00:00:00,24.2708550188,[22.969479561159073],[24.670130109710229],22.969479561159073,0.6802602194204632,294.0051384606714,12.0,291.250260225,275.63375473390886,-15.6165054911,-0.0536188550665
7,175,2009-10-12 00:00:00,24.33,[23.172196290517043],[24.806950927370739],23.172196290517043,0.6539018547414794,305.85629716415184,13.0,316.29,301.2385517767216,-15.0514482233,-0.047587493197
8,301,2010-04-14 00:00:00,21.43,"[20.50045948386018, 21.029792283602095, 21.497587535950892]","[21.749885129034954, 22.242551929099477, 22.700603116012278]",21.497587535950892,0.4997702580699106,400.18387803305995,19.0,407.17,408.45416318306695,1.28416318307,0.00315387475272
9,306,2010-04-21 00:00:00,21.749885129,"[21.029792283602095, 21.497587535950892]","[22.242551929099477, 22.700603116012278]",21.497587535950892,0.4851038581989525,412.28284751752125,19.0,413.247817452,408.45416318306695,-4.7936542686,-0.0115999506015
10,308,2010-04-23 00:00:00,22.2425519291,[21.497587535950892],[22.700603116012278],21.497587535950892,0.48120623202455465,415.6222149462822,19.0,422.608486653,408.45416318306695,-14.1543234698,-0.0334927572845
11,383,2010-08-10 00:00:00,21.95,[20.920811618125196],[22.307297095468702],20.920811618125196,0.5545941909374025,360.6240441537084,16.0,351.2,334.73298589000314,-16.46701411,-0.0468878533884
12,389,2010-08-18 00:00:00,22.03,[20.839535475308363],[22.340116131172909],20.839535475308363,0.6002322623458178,333.2043486272519,15.0,330.45,312.59303212962544,-17.8569678704,-0.0540383352107
13,395,2010-08-26 00:00:00,22.04,"[20.876101214791184, 21.369061431200137, 21.860277941658122]","[22.418474696302205, 22.682734642199968, 23.147430514585469]",21.860277941658122,0.6169493926044082,324.1756980353189,15.0,330.6,327.9041691248718,-2.69583087513,-0.00815435836397
14,404,2010-09-09 00:00:00,22.4184746963,"[21.369061431200137, 21.860277941658122]","[22.682734642199968, 23.147430514585469]",21.860277941658122,0.5254692843999331,380.6121612386778,17.0,381.114069837,371.6247250081881,-9.48934482895,-0.0248989622267
15,406,2010-09-13 00:00:00,22.6827346422,[21.860277941658122],[23.147430514585469],21.860277941658122,0.5148610291709398,388.4543375171588,17.0,385.606488917,371.6247250081881,-13.9817639092,-0.0362591510025
16,463,2010-12-02 00:00:00,22.64,"[22.113224539835077, 22.736063312843324, 23.0667971398411, 23.278634418706591, 23.521202697771262, 23.880501163001636, 24.179552299608975, 24.587983461990813]","[23.234193865041231, 23.915984171789169, 24.208300715039726, 24.442841395323352, 24.694699325557185, 25.004874709249592, 25.305111925097755, 25.640504134502297]",24.587983461990813,0.4483877300824616,446.0425354708494,20.0,452.8,491.7596692398163,38.9596692398,0.0860416723494
