,buy_row,buy_date,buy_price,stop,next_buy,sell_price,N,thing,shares,amount_invested,amount_retrieved,win,percent_win
0,51,2009-04-16 00:00:00,13.14,"[11.587445689778688, 12.844073405289754]","[13.653138577555328, 15.001481648677562]",12.844073405289754,0.8262771551106562,242.0495335771636,18.0,236.52,231.19332129521555,-5.32667870478,-0.0225210498257
1,52,2009-04-17 00:00:00,13.6531385776,[12.844073405289754],[15.001481648677562],12.844073405289754,0.8629632973551236,231.7595668471364,17.0,232.103355818,218.3492478899258,-13.7541079285,-0.0592585483308
2,56,2009-04-23 00:00:00,14.57,[14.023681001567287],[16.369079749608179],14.023681001567287,0.9381594992163567,213.18336611957744,15.0,218.55,210.3552150235093,-8.19478497649,-0.0374961563784
3,82,2009-06-01 00:00:00,16.0,"[15.19612616338425, 16.020663669331572]","[17.300968459153935, 18.01983408266711]",16.020663669331572,0.841936918307875,237.54748800178527,15.0,240.0,240.30995503997357,0.309955039974,0.00129147933322
4,85,2009-06-04 00:00:00,17.3009684592,[16.020663669331572],[18.01983408266711],16.020663669331572,0.7996681653342145,250.10374136428416,14.0,242.213558428,224.28929137064202,-17.9242670575,-0.0740019145659
5,122,2009-07-28 00:00:00,17.9285,"[16.589002744459538, 17.458299976874734, 17.937714942672972]","[18.265249313885114, 19.135425005781318, 19.603071264331756]",17.937714942672972,0.6704986277702311,298.28547250739,17.0,304.7845,304.94115402544054,0.156654025441,0.000513982913962
6,124,2009-07-30 00:00:00,18.2652493139,"[17.458299976874734, 17.937714942672972]","[19.135425005781318, 19.603071264331756]",17.937714942672972,0.6708500115626337,298.1292338866228,16.0,292.243989022,287.00343908276756,-5.24054993939,-0.0179321051459
7,127,2009-08-04 00:00:00,19.1354250058,[17.937714942672972],[19.603071264331756],17.937714942672972,0.6661425286635131,300.2360476837615,16.0,306.166800093,287.00343908276756,-19.1633610097,-0.0625912443934
8,145,2009-08-28 00:00:00,19.55,[19.293370299203644],[20.989157425199089],19.293370299203644,0.6783148503981771,294.84832874084674,15.0,293.25,289.4005544880547,-3.84944551195,-0.0131268389154
9,282,2010-03-17 00:00:00,24.21,[nan],[nan],,,,,,,,
