,buy_row,buy_date,buy_price,stop,next_buy,sell_price,N,thing,shares,amount_invested,amount_retrieved,win,percent_win
0,72,2013-03-14 00:00:00,26.185,"[25.80532626647954, 25.976948123844917, 26.336450717652667]","[26.284918433380113, 26.468262969038772, 26.853262320586833]",26.336450717652667,0.19183686676022937,1042.5524737639375,40.0,1047.4,1053.4580287061067,6.05802870611,0.00578387312021
1,77,2013-03-21 00:00:00,26.2849184334,"[25.976948123844917, 26.336450717652667]","[26.468262969038772, 26.853262320586833]",26.336450717652667,0.196525938077543,1017.6773710200341,39.0,1025.1118189,1027.121577988454,2.00975908663,0.0019605266953
2,78,2013-03-22 00:00:00,26.468262969,[26.336450717652667],[26.853262320586833],26.336450717652667,0.2067246411736659,967.4705388990534,37.0,979.325729854,974.4486765531487,-4.87705330129,-0.00498001140235
3,80,2013-03-26 00:00:00,26.7499,"[26.434712022681534, 26.674476421547457]","[26.978821994329618, 27.281380894613136]",26.674476421547457,0.21764398865923348,918.9318815193247,34.0,909.4966,906.9321983326136,-2.56440166739,-0.00281958356676
4,81,2013-03-27 00:00:00,26.9788219943,[26.674476421547457],[27.281380894613136],26.674476421547457,0.24276178922627176,823.8528832623875,31.0,836.343481824,826.9087690679712,-9.43471275625,-0.0112809066625
5,281,2014-01-10 00:00:00,24.99,[24.415847631034506],[25.246038092241371],24.415847631034506,0.33207618448274645,602.2714345249631,24.0,599.76,585.9803431448281,-13.7796568552,-0.0229752848726
6,294,2014-01-30 00:00:00,25.08,"[24.488624854389624, 24.688231608790407, 25.015488293957056, 25.280194236868368, 25.391684525024949]","[25.271343786402593, 25.427942097802401, 25.671127926510735, 25.867451440782908, 25.989578868743763]",25.39168452502495,0.3130875728051876,638.7989092254579,25.0,627.0,634.7921131256237,7.79211312562,0.0124276126405
7,299,2014-02-06 00:00:00,25.2713437864,"[24.688231608790407, 25.015488293957056, 25.280194236868368, 25.391684525024949]","[25.427942097802401, 25.671127926510735, 25.867451440782908, 25.989578868743763]",25.39168452502495,0.2958841956047976,675.9401244503547,27.0,682.326282233,685.5754821756736,3.2491999428,0.00476194458195
8,307,2014-02-19 00:00:00,25.4279420978,"[25.015488293957056, 25.280194236868368, 25.391684525024949]","[25.671127926510735, 25.867451440782908, 25.989578868743763]",25.39168452502495,0.2622558530214711,762.6140568295566,30.0,762.838262934,761.7505357507484,-1.08772718332,-0.00142589489303
9,312,2014-02-26 00:00:00,25.6711279265,"[25.280194236868368, 25.391684525024949]","[25.867451440782908, 25.989578868743763]",25.39168452502495,0.23490288156581599,851.4156942939129,33.0,847.147221575,837.9255893258234,-9.22163224903,-0.0108855131838
10,313,2014-02-27 00:00:00,25.8674514408,[25.391684525024949],[25.989578868743763],25.39168452502495,0.2391577374875252,836.2681554906092,32.0,827.758446105,812.5339048007984,-15.2245413043,-0.0183924928533
11,332,2014-03-26 00:00:00,25.97,"[25.570834262371626, 25.713437233195037]","[26.107291434407095, 26.22039069170124]",25.713437233195037,0.21458286881418695,932.0408525863514,36.0,934.92,925.6837403950213,-9.23625960498,-0.00987919779765
12,337,2014-04-02 00:00:00,26.1072914344,[25.713437233195037],[26.22039069170124],25.713437233195037,0.20278138340248106,986.2838325895008,38.0,992.077074507,977.1106148614115,-14.9664596461,-0.0150859847794
13,397,2014-06-27 00:00:00,25.8,"[25.565345800816104, 25.656588510775293, 25.778406130974705]","[25.921163549795978, 26.023352872306177, 26.167898467256325]",25.778406130974705,0.14232709959194956,1405.2137686596445,54.0,1393.2,1392.033931072634,-1.16606892737,-0.000836971667647
14,398,2014-06-30 00:00:00,25.9211635498,"[25.656588510775293, 25.778406130974705]","[26.023352872306177, 26.167898467256325]",25.778406130974705,0.1467057446123521,1363.2731324084816,53.0,1373.82166814,1366.2555249416594,-7.56614319753,-0.00550736924085
15,400,2014-07-02 00:00:00,26.0233528723,[25.778406130974705],[26.167898467256325],25.778406130974705,0.15579693451264764,1283.7223057412848,49.0,1275.14429074,1263.1419004177606,-12.0023903252,-0.00941257425718
16,418,2014-07-29 00:00:00,26.09,[25.829872160370844],[26.230031959907286],25.829872160370844,0.1600639198145781,1249.5008258680957,48.0,1252.32,1239.8338636978006,-12.4861363022,-0.00997040397199
17,672,2015-07-31 00:00:00,26.9,[nan],[nan],,,,,,,,
