Symbol,Date,Open,High,Low,Close,Volume
DGRLY.OB,23-Nov-16,20,20,19.53,19.53,1100
DGTW.OB,23-Nov-16,0.21,0.21,0.21,0.21,100
DGWPF.OB,23-Nov-16,63.5,63.5,63.5,63.5,100
DHCC.OB,23-Nov-16,0.0801,0.0801,0.0801,0.0801,1300
DHHXF.OB,23-Nov-16,0.072,0.072,0.07,0.07,30800
DHOXY.OB,23-Nov-16,0.42,0.42,0.42,0.42,300
DIBZ.OB,23-Nov-16,0.3,0.3,0.29,0.29,64400
DIFTY.OB,23-Nov-16,37.7,38.61,37.7,38.61,100
DIGAF.OB,23-Nov-16,0.582,0.611,0.49,0.5299,83100
DIGP.OB,23-Nov-16,0.2072,0.2127,0.188,0.195,110100
DIGX.OB,23-Nov-16,0.0002,0.0002,0.0002,0.0002,1010000
DIIBF.OB,23-Nov-16,28.4736,28.4736,28.4736,28.4736,200
DIISY.OB,23-Nov-16,17.31,17.325,17.11,17.285,11300
DIMC.OB,23-Nov-16,42.6,42.9,42.6,42.9,400
DIMI.OB,23-Nov-16,0.2,0.2,0.17,0.2,11500
DIMN.OB,23-Nov-16,0.13,0.1364,0.13,0.1364,100100
DIRV.OB,23-Nov-16,0.0014,0.0016,0.0014,0.0014,8101900
DJIFF.OB,23-Nov-16,0.0889,0.09,0.084,0.084,117900
DJXXF.OB,23-Nov-16,36.01,36.01,36.01,36.01,1000
DKGR.OB,23-Nov-16,0.0152,0.0152,0.0152,0.0152,5000
DKILY.OB,23-Nov-16,189.624,189.74,189.624,189.624,800
DKSC.OB,23-Nov-16,0.0006,0.0006,0.0005,0.0006,1475000
DLAKF.OB,23-Nov-16,13.35,13.35,13.35,13.35,1200
DLAKY.OB,23-Nov-16,13.46,13.52,13.41,13.455,13000
DLCR.OB,23-Nov-16,0.0012,0.0012,0.001,0.0012,13150600
DLIAQ.OB,23-Nov-16,0.0004,0.0004,0.0004,0.0004,900
DLLLF.OB,23-Nov-16,5.77,5.77,5.77,5.77,200
DLMAF.OB,23-Nov-16,74.77,74.77,74.77,74.77,100
DLNDY.OB,23-Nov-16,5.43,5.61,5.43,5.45,1300
DLPM.OB,23-Nov-16,0.016,0.016,0.016,0.016,1500
DLTA.OB,23-Nov-16,0.0095,0.0095,0.007,0.007,500
DLUEY.OB,23-Nov-16,21.33,21.33,21.33,21.33,100
DLYT.OB,23-Nov-16,0.05,0.0501,0.05,0.05,20400
DMIFF.OB,23-Nov-16,0.8495,0.8495,0.8495,0.8495,100
DMQHF.OB,23-Nov-16,5.1984,5.1984,5.1984,5.1984,400
DNACF.OB,23-Nov-16,32.05,32.05,32.05,32.05,100
DNAX.OB,23-Nov-16,0.0001,0.0001,0.0001,0.0001,510000
DNBHF.OB,23-Nov-16,14.42,14.42,14.42,14.42,100
DNCVF.OB,23-Nov-16,0.1964,0.1984,0.179,0.1867,46300
DNFGY.OB,23-Nov-16,52.27,52.27,52.27,52.27,100
DNGDF.OB,23-Nov-16,1.618,1.6636,1.553,1.6199,19700
DNHBY.OB,23-Nov-16,144.83,145.64,143.92,145.35,8500
DNKEY.OB,23-Nov-16,14.565,14.63,14.53,14.575,57200
DNLMY.OB,23-Nov-16,9.33,9.33,9.33,9.33,900
DNPLY.OB,23-Nov-16,9.59,9.66,9.57,9.65,22200
DNRG.OB,23-Nov-16,0.0015,0.0016,0.0013,0.0015,12773100
DNZOF.OB,23-Nov-16,43.3283,43.3283,43.3283,43.3283,5000
DNZOY.OB,23-Nov-16,21.556,21.6,21.46,21.58,25400
DOLLF.OB,23-Nov-16,0.416,0.435,0.416,0.435,8000
DPGYF.OB,23-Nov-16,0.9661,0.9661,0.9661,0.9661,12800
DPMLF.OB,23-Nov-16,1.48,1.5,1.471,1.4973,18700
DPSGY.OB,23-Nov-16,30.898,31,30.83,30.89,40900
DPWW.OB,23-Nov-16,0.27,0.33,0.25,0.25,100700
DQJCY.OB,23-Nov-16,9.27,9.38,9.27,9.365,10000
DQUEL.OB,23-Nov-16,47,47,47,47,200
DQUEM.OB,23-Nov-16,46,46,46,46,200
DQUEP.OB,23-Nov-16,48.8,48.8,48.8,48.8,100
DRDGF.OB,23-Nov-16,0.355,0.355,0.355,0.355,100
DRETF.OB,23-Nov-16,12.9612,13.1062,12.9612,13.1042,2800
DREUF.OB,23-Nov-16,5.6956,5.6956,5.6956,5.6956,20400
DRGDF.OB,23-Nov-16,12.1,12.325,11.73,12.09,66100
DRLDF.OB,23-Nov-16,1,1,0.9304,0.9457,57700
DRNE.OB,23-Nov-16,2.85,2.88,2.72,2.72,8800
DRNK.OB,23-Nov-16,0.0002,0.0004,0.0002,0.0003,314598900
DROP.OB,23-Nov-16,0.0022,0.0022,0.0022,0.0022,20400
DRRSF.OB,23-Nov-16,0.6,0.6,0.6,0.6,500
DRSV.OB,23-Nov-16,0.0125,0.0125,0.012,0.012,22300
DRSX.OB,23-Nov-16,0.005,0.005,0.005,0.005,300
DRTTF.OB,23-Nov-16,4.25,4.25,4.25,4.25,800
DRUNF.OB,23-Nov-16,4.9282,4.9282,4.6242,4.69,45200
DRUS.OB,23-Nov-16,0.156,0.156,0.156,0.156,150000
DSDVY.OB,23-Nov-16,22.12,22.12,21.87,21.92,44800
DSEEY.OB,23-Nov-16,5.985,6.02,5.95,6.005,26900
DSGT.OB,23-Nov-16,0.05,0.1,0.05,0.06,23000
DSNKY.OB,23-Nov-16,22.3,22.3,21.89,22.13,11500
DSOX.OB,23-Nov-16,0.02,0.0296,0.016,0.0222,398200
DSUS.OB,23-Nov-16,0.001,0.001,0.001,0.001,100000
DTEGF.OB,23-Nov-16,15.53,15.53,15.53,15.53,1000
DTEGY.OB,23-Nov-16,15.47,15.47,15.39,15.44,212200
DTGI.OB,23-Nov-16,0.28,0.31,0.24,0.31,400
DTII.OB,23-Nov-16,0.09,0.09,0.08,0.08,26600
DTOR.OB,23-Nov-16,0.027,0.027,0.027,0.027,139000
DTRC.OB,23-Nov-16,0.05,0.05,0.05,0.05,100
DTRK.OB,23-Nov-16,7.5,7.54,7.49,7.49,2300
DTRX.OB,23-Nov-16,22,22,22,22,100
DTSS.OB,23-Nov-16,5.46,5.46,4.25,4.25,200
DTST.OB,23-Nov-16,0.085,0.1,0.085,0.1,15600
DTTLY.OB,23-Nov-16,6.5674,6.5674,6.5674,6.5674,3200
DUVNF.OB,23-Nov-16,0.055,0.055,0.055,0.055,100
DVDCY.OB,23-Nov-16,4.67,4.69,4.67,4.69,1400
DWAHY.OB,23-Nov-16,27.26,27.63,27.26,27.565,21000
DXSPF.OB,23-Nov-16,6.47,6.47,6.42,6.42,500
DYAI.OB,23-Nov-16,1.64,1.64,1.6,1.6,53500
DYNE.OB,23-Nov-16,10,10,10,10,100
DYNR.OB,23-Nov-16,1.3,1.3,1.3,1.3,9100
DYSOF.OB,23-Nov-16,0.17,0.17,0.17,0.17,5000
EACO.OB,23-Nov-16,6.8,6.8,6.8,6.8,200
EADSF.OB,23-Nov-16,63.19,63.53,63.19,63.19,500
EADSY.OB,23-Nov-16,15.524,15.81,15.51,15.74,229800
EAIAF.OB,23-Nov-16,0.0026,0.0026,0.0026,0.0026,8000
EANRF.OB,23-Nov-16,0.403,0.403,0.3538,0.37,155600
EAPH.OB,23-Nov-16,0.01,0.01,0.0093,0.0099,2618100
EARI.OB,23-Nov-16,0.001,0.001,0.001,0.001,545000
EBCOY.OB,23-Nov-16,13.51,13.51,13.51,13.51,100
EBGUF.OB,23-Nov-16,24.9264,25.3163,24.9264,25.2333,2500
EBKDY.OB,23-Nov-16,14.04,14.076,13.94,14.015,10800
EBKOF.OB,23-Nov-16,27.91,27.91,27.91,27.91,100
EBODF.OB,23-Nov-16,1.61,1.61,1.61,1.61,100
EBRPY.OB,23-Nov-16,20.31,20.31,20.31,20.31,100
ECCE.OB,23-Nov-16,0.1,0.1,0.1,0.1,100
ECEZ.OB,23-Nov-16,0.0056,0.0059,0.0056,0.0056,2267300
ECGP.OB,23-Nov-16,0.0001,0.0001,0.0001,0.0001,100
ECIA.OB,23-Nov-16,0.27,0.27,0.25,0.25,62400
ECIFY.OB,23-Nov-16,2.1,2.1,2.08,2.095,55100
ECIG.OB,23-Nov-16,0.0707,0.071,0.064,0.0709,157300
ECOBD.OB,23-Nov-16,0.0101,0.0105,0.009,0.0104,618500
ECOP.OB,23-Nov-16,0.0101,0.02,0.0101,0.02,33800
ECORF.OB,23-Nov-16,0.24,0.24,0.24,0.24,4000
ECOS.OB,23-Nov-16,0.0003,0.0003,0.0003,0.0003,3700
ECPCY.OB,23-Nov-16,4.91,4.94,4.8275,4.9,17100
ECPN.OB,23-Nov-16,0.043,0.0447,0.04,0.0405,1366800
ECSIF.OB,23-Nov-16,0.3951,0.4108,0.3837,0.391,32400
ECSL.OB,23-Nov-16,0.3,0.33,0.3,0.305,6300
EDEYF.OB,23-Nov-16,0.1749,0.175,0.174,0.1749,30900
EDIG.OB,23-Nov-16,0.055,0.055,0.0501,0.051,157200
EDIWF.OB,23-Nov-16,5.95,5.95,5.95,5.95,1500
EDMC.OB,23-Nov-16,0.0098,0.0106,0.009,0.01,52200
EDNMY.OB,23-Nov-16,9.97,10.02,9.91,9.91,2400
EDPFY.OB,23-Nov-16,28.52,28.52,28.44,28.46,4700
EDTXF.OB,23-Nov-16,0.1465,0.1496,0.1465,0.1496,4800
EDVMF.OB,23-Nov-16,15.08,15.1069,14.3945,14.9015,23200
EDXC.OB,23-Nov-16,0.044,0.0448,0.04,0.0418,81800
EEDG.OB,23-Nov-16,0.0001,0.0001,0.0001,0.0001,7011300
EEGC.OB,23-Nov-16,0.0032,0.0034,0.0025,0.0033,69000
EEGI.OB,23-Nov-16,0.0001,0.0001,0.0001,0.0001,95000
EESH.OB,23-Nov-16,0.135,0.135,0.135,0.135,8000
EFFDF.OB,23-Nov-16,54.7577,54.7577,54.7577,54.7577,100
EFFI.OB,23-Nov-16,0.0025,0.003,0.0022,0.0029,3653700
EFLN.OB,23-Nov-16,0.0002,0.0004,0.0002,0.0004,4212200
EFLVF.OB,23-Nov-16,1.6,1.62,1.57,1.5744,19100
EFSI.OB,23-Nov-16,24.4,24.4,24.4,24.4,2700
EGBB.OB,23-Nov-16,0.0376,0.0376,0.0376,0.0376,200
EGDD.OB,23-Nov-16,0.0026,0.0026,0.0021,0.0021,83200
EGDFF.OB,23-Nov-16,0.61,0.613,0.5887,0.59,49800
EGDW.OB,23-Nov-16,16,16,16,16,200
EGFEY.OB,23-Nov-16,0.376,0.376,0.355,0.372,215500
EGPLF.OB,23-Nov-16,0.1168,0.1169,0.1059,0.1059,57500
EGRGF.OB,23-Nov-16,0.52,0.53,0.495,0.53,20100
EGYF.OB,23-Nov-16,0.0016,0.0093,0.0016,0.0092,35200
EGYH.OB,23-Nov-16,0.0091,0.0091,0.006,0.0089,1524600
EHITF.OB,23-Nov-16,8.51,8.51,8.51,8.51,500
EHSK.OB,23-Nov-16,0.0043,0.005,0.0043,0.005,37700
EHYD.OB,23-Nov-16,0.001,0.001,0.001,0.001,5500
EIFZF.OB,23-Nov-16,32.1342,32.1342,32.1,32.1,3800
EJPRY.OB,23-Nov-16,14.44,14.545,14.44,14.545,19400
EJTTF.OB,23-Nov-16,13.129,13.129,13.129,13.129,1000
EKCS.OB,23-Nov-16,0.025,0.025,0.02,0.02,16900
EKRNF.OB,23-Nov-16,11.5,11.5,11.5,11.5,1600
EKWX.OB,23-Nov-16,0.0001,0.0001,0.0001,0.0001,20000
ELAY.OB,23-Nov-16,0.0001,0.0001,0.0001,0.0001,1700
ELCO.OB,23-Nov-16,4.8,4.8,4.8,4.8,100
ELED.OB,23-Nov-16,0.0009,0.0011,0.0009,0.0011,5718000
ELEEF.OB,23-Nov-16,8.5,8.5016,8.434,8.5016,23900
ELFIF.OB,23-Nov-16,538.96,538.96,538.96,538.96,100
ELGL.OB,23-Nov-16,0.102,0.102,0.1,0.1,44600
ELPVY.OB,23-Nov-16,6.03,6.03,6.03,6.03,700
ELRFF.OB,23-Nov-16,0.325,0.325,0.32,0.32,12200
ELST.OB,23-Nov-16,0.51,0.51,0.51,0.51,100
ELTP.OB,23-Nov-16,0.1429,0.1429,0.138,0.1419,573500
ELTZ.OB,23-Nov-16,0.014,0.0182,0.014,0.0182,17000
ELUXY.OB,23-Nov-16,46.64,46.64,46.27,46.29,3000
ELXS.OB,23-Nov-16,31.5,31.5,31.5,31.5,200
ELYGF.OB,23-Nov-16,0.11,0.11,0.1,0.1053,334300
EMAV.OB,23-Nov-16,0.0045,0.0045,0.0045,0.0045,35600
EMGL.OB,23-Nov-16,0.17,0.17,0.17,0.17,5000
EMIS.OB,23-Nov-16,0.6925,0.695,0.69,0.69,6400
EMJI.OB,23-Nov-16,0.0002,0.0003,0.0002,0.0002,144829400
EMON.OB,23-Nov-16,0.007,0.007,0.007,0.007,1000
EMPK.OB,23-Nov-16,10.75,10.9,10.75,10.8,7900
EMPR.OB,23-Nov-16,0.11,0.11,0.11,0.11,700
EMRAF.OB,23-Nov-16,33.5504,33.5504,33.5504,33.5504,200
EMRRF.OB,23-Nov-16,0.1795,0.1869,0.1795,0.1797,25500
EMSF.OB,23-Nov-16,0.0102,0.0102,0.0101,0.0101,1060000
ENBP.OB,23-Nov-16,33.45,33.45,33.45,33.45,300
ENCR.OB,23-Nov-16,2.75,2.75,2.75,2.75,2000
ENDO.OB,23-Nov-16,0.012,0.014,0.012,0.013,123300
ENDTF.OB,23-Nov-16,8.55,8.56,8.55,8.55,7900
ENDV.OB,23-Nov-16,0.077,0.077,0.07,0.07,90000
ENGGY.OB,23-Nov-16,12.2,12.215,12.11,12.17,4800
ENGIY.OB,23-Nov-16,12.15,12.15,12.05,12.08,356900
ENGQF.OB,23-Nov-16,11.9,11.9,11.9,11.9,62800
ENIP.OB,23-Nov-16,0.0001,0.0001,0.0001,0.0001,2500000
ENLAY.OB,23-Nov-16,3.86,3.92,3.86,3.91,3060300
ENLB.OB,23-Nov-16,0.536,0.6,0.52,0.6,7900
ENMGF.OB,23-Nov-16,0.0027,0.0027,0.0027,0.0027,4000
ENMHF.OB,23-Nov-16,0.069,0.069,0.069,0.069,29000
ENRT.OB,23-Nov-16,0.025,0.026,0.024,0.024,43100
ENTB.OB,23-Nov-16,0.026,0.04,0.026,0.04,12200
ENUM.OB,23-Nov-16,0.1347,0.1347,0.13,0.13,109600
ENVS.OB,23-Nov-16,0.002,0.002,0.002,0.002,12300
ENZN.OB,23-Nov-16,0.409,0.42,0.409,0.413,77700
EONGY.OB,23-Nov-16,6.44,6.45,6.38,6.43,332700
EPAZ.OB,23-Nov-16,0.0258,0.0258,0.0257,0.0257,100
EPGL.OB,23-Nov-16,0.0294,0.034,0.029,0.029,377500
EPGNF.OB,23-Nov-16,5.12,5.12,5.12,5.12,1000
EPRSQ.OB,23-Nov-16,0.019,0.021,0.019,0.02,25400
EPSC.OB,23-Nov-16,0.0014,0.0014,0.0014,0.0014,10000
EPSEF.OB,23-Nov-16,2.16,2.16,2.16,2.16,500
EPXY.OB,23-Nov-16,0.0009,0.0009,0.0009,0.0009,936100
EQGPF.OB,23-Nov-16,43.032,43.032,43.032,43.032,1200
EQLB.OB,23-Nov-16,0.0016,0.0022,0.0016,0.0022,11200
EQST.OB,23-Nov-16,0.0013,0.0013,0.0013,0.0013,100
EQTE.OB,23-Nov-16,0.05,0.05,0.05,0.05,10000
EQTRF.OB,23-Nov-16,0.0378,0.0378,0.0378,0.0378,2000
EQUR.OB,23-Nov-16,0.15,0.15,0.15,0.15,100
ERBA.OB,23-Nov-16,0.301,0.38,0.301,0.38,700
ERBB.OB,23-Nov-16,0.0013,0.0017,0.0012,0.0016,255487800
ERFB.OB,23-Nov-16,0.0035,0.0035,0.0026,0.003,4044300
ERFSF.OB,23-Nov-16,442.629,445.86,442.2,445.86,100
ERHE.OB,23-Nov-16,0.0015,0.0015,0.0011,0.0013,28163700
ERILF.OB,23-Nov-16,0.2939,0.2939,0.2919,0.2919,10400
ERIXF.OB,23-Nov-16,5.09,5.09,5.09,5.09,72700
ESALY.OB,23-Nov-16,62.56,62.56,59,59.15,12200
ESCC.OB,23-Nov-16,1.02,1.11,1.02,1.11,23000
ESCRQ.OB,23-Nov-16,0.016,0.0161,0.016,0.0161,200
ESCSQ.OB,23-Nov-16,0.0196,0.0196,0.015,0.015,500
ESDI.OB,23-Nov-16,1.6,1.95,1.55,1.55,2000
ESGI.OB,23-Nov-16,0.06,0.06,0.06,0.06,10000
ESINQ.OB,23-Nov-16,0.03,0.05,0.03,0.03,141400
ESKYF.OB,23-Nov-16,0.1284,0.1284,0.1284,0.1284,23900
ESLOF.OB,23-Nov-16,101.25,101.25,101.25,101.25,200
ESLOY.OB,23-Nov-16,50.9,50.9,50.53,50.605,100900
ESOA.OB,23-Nov-16,1.4,1.4,1.32,1.37,1900
ESPGY.OB,23-Nov-16,1.65,1.65,1.65,1.65,5000
ESPH.OB,23-Nov-16,0.0401,0.043,0.035,0.04,160500
ESPIQ.OB,23-Nov-16,0.0008,0.0008,0.0007,0.0007,1149700
ESSI.OB,23-Nov-16,1.7,1.74,1.6,1.66,348400
ESWB.OB,23-Nov-16,0.05,0.05,0.05,0.05,10000
ESYJY.OB,23-Nov-16,52.48,52.48,52.48,52.48,200
ESYL.OB,23-Nov-16,0.0021,0.0021,0.0021,0.0021,1000
ETAH.OB,23-Nov-16,0.04,0.04,0.04,0.04,520000
ETBI.OB,23-Nov-16,0.0405,0.0445,0.03,0.03,180000
ETCC.OB,23-Nov-16,0.45,0.54,0.45,0.54,2600
ETFM.OB,23-Nov-16,0.1199,0.1294,0.091,0.1199,12900
ETOLF.OB,23-Nov-16,0.1933,0.1933,0.1933,0.1933,3600
EUCTF.OB,23-Nov-16,0.1143,0.116,0.1143,0.116,125500
EUDSF.OB,23-Nov-16,1.123,1.1245,1.12,1.1245,100
EURI.OB,23-Nov-16,0.035,0.065,0.0221,0.031,236100
EUSHY.OB,23-Nov-16,9.6,9.6,9.6,9.6,100
EUSP.OB,23-Nov-16,0.35,0.39,0.35,0.39,31000
EUUNF.OB,23-Nov-16,0.2578,0.2578,0.2578,0.2578,100
EVRRF.OB,23-Nov-16,0.039,0.039,0.039,0.039,20000
EVSI.OB,23-Nov-16,0.16,0.16,0.16,0.16,27500
EVSNF.OB,23-Nov-16,0.3152,0.329,0.309,0.309,151200
EVVTY.OB,23-Nov-16,13.65,13.65,13.65,13.65,300
EWPMF.OB,23-Nov-16,0.08,0.0841,0.08,0.0841,60800
EWSI.OB,23-Nov-16,0.0001,0.0001,0.0001,0.0001,100
EXAI.OB,23-Nov-16,0.239,0.289,0.2389,0.289,60800
EXEO.OB,23-Nov-16,0.55,0.99,0.54,0.99,3500
EXER.OB,23-Nov-16,0.001,0.001,0.001,0.001,1000
EXETF.OB,23-Nov-16,7.39,7.39,7.32,7.32,3900
EXGYF.OB,23-Nov-16,0.0001,0.0001,0.0001,0.0001,500
EXIXQ.OB,23-Nov-16,1,1.4,0.8,1.01,2500
EXLLF.OB,23-Nov-16,1.0032,1.08,0.995,1,152100
EXMGF.OB,23-Nov-16,0.375,0.375,0.375,0.375,10000
EXMT.OB,23-Nov-16,0.0011,0.0011,0.001,0.001,970700
EXPGF.OB,23-Nov-16,18.01,18.24,17.98,18.06,29800
EXPGY.OB,23-Nov-16,18.088,18.15,17.99,18.07,263500
EXPI.OB,23-Nov-16,4.3,4.34,4.075,4.3,4200
EXSO.OB,23-Nov-16,0.0009,0.0009,0.0009,0.0009,35000
EXXAY.OB,23-Nov-16,7.35,7.35,7.35,7.35,200
EXXIQ.OB,23-Nov-16,0.13,0.135,0.1125,0.125,954200
EYNOO.OB,23-Nov-16,102,102,102,102,100
EZEN.OB,23-Nov-16,0.0767,0.079,0.07,0.0719,67200
EZIDF.OB,23-Nov-16,0.24,0.24,0.24,0.24,2800
EZJR.OB,23-Nov-16,0.35,0.35,0.35,0.35,5000
EZTD.OB,23-Nov-16,2.5,2.5,2.5,2.5,2100
FABK.OB,23-Nov-16,16.5,17,16.5,16.7,6100
FABU.OB,23-Nov-16,0.01,0.01,0.01,0.01,600
FAIT.OB,23-Nov-16,17.9,18,17.9,17.95,3700
FANUF.OB,23-Nov-16,172.82,172.82,172.52,172.52,100
FANUY.OB,23-Nov-16,17.435,17.53,17.4,17.515,109400
FARE.OB,23-Nov-16,0.0005,0.0006,0.0005,0.0006,4196700
FARYF.OB,23-Nov-16,0.051,0.051,0.051,0.051,10000
FASV.OB,23-Nov-16,0.007,0.008,0.007,0.007,24000
FBAK.OB,23-Nov-16,1750,1750,1750,1750,100
FBASF.OB,23-Nov-16,1.49,1.49,1.49,1.49,1500
FBAYF.OB,23-Nov-16,0.27,0.27,0.27,0.27,200
FBBPF.OB,23-Nov-16,1.3809,1.3809,1.3759,1.3759,34400
FBCE.OB,23-Nov-16,0.0005,0.0005,0.0005,0.0005,2700
FBCI.OB,23-Nov-16,0.024,0.024,0.024,0.024,20000
FBCP.OB,23-Nov-16,21.4,21.4,21.4,21.4,200
FBEC.OB,23-Nov-16,0.0101,0.0127,0.0101,0.0107,256600
FBER.OB,23-Nov-16,0.017,0.017,0.017,0.017,5000
FBPA.OB,23-Nov-16,21.8,21.8,21.8,21.8,100
FBPI.OB,23-Nov-16,17.01,17.01,17,17,1100
FBPRN.OB,23-Nov-16,18,18,17,18,2000
FBSI.OB,23-Nov-16,11,11,11,11,500
FBVA.OB,23-Nov-16,15.5,16.75,15.5,16.75,900
FCBS.OB,23-Nov-16,26.95,27.98,26.95,27.98,2400
FCCT.OB,23-Nov-16,4.25,4.5,4.25,4.5,1800
FCCTP.OB,23-Nov-16,4.4,4.4,4.37,4.37,1400
FCGYF.OB,23-Nov-16,9.2254,9.2254,9.2254,9.2254,9900
FCHS.OB,23-Nov-16,1.18,1.19,1.1,1.12,40100
FCIT.OB,23-Nov-16,12.7,12.7,12.7,12.7,200
FCREY.OB,23-Nov-16,14.94,14.94,14.94,14.94,100
FCSMF.OB,23-Nov-16,0.0505,0.0576,0.049,0.052,26800
FCUUF.OB,23-Nov-16,0.4166,0.4176,0.4,0.4147,161600
FDBL.OB,23-Nov-16,0.0028,0.0028,0.0022,0.0024,14689000
FDFT.OB,23-Nov-16,0.0004,0.0004,0.0004,0.0004,30000
FDHC.OB,23-Nov-16,2.5,2.5,2.5,2.5,300
FDNH.OB,23-Nov-16,0.84,0.84,0.65,0.7,21200
FDVA.OB,23-Nov-16,9.57,10.15,9.57,10.15,2500
FEECQ.OB,23-Nov-16,0.0001,0.0001,0.0001,0.0001,200000
FEWP.OB,23-Nov-16,0.001,0.001,0.001,0.001,5000
FFFC.OB,23-Nov-16,0.0001,0.0001,0.0001,0.0001,3604900
FFMGF.OB,23-Nov-16,0.5497,0.5609,0.53,0.5604,1114600
FFNM.OB,23-Nov-16,7.19,7.19,7.15,7.15,500
FGFH.OB,23-Nov-16,26.45,26.5,26.45,26.5,2800
FHAI.OB,23-Nov-16,0.0005,0.0005,0.0005,0.0005,3700
FHGDF.OB,23-Nov-16,0.049,0.049,0.049,0.049,7000
FHLB.OB,23-Nov-16,6.4,6.4,6.4,6.4,400
FHNIY.OB,23-Nov-16,20.8,20.8,20.8,20.8,100
FIEB.OB,23-Nov-16,7.1,7.1,7.1,7.1,100
FIND.OB,23-Nov-16,0.005,0.005,0.005,0.005,10000
FINMF.OB,23-Nov-16,12.86,12.86,12.8,12.8,1100
FINMY.OB,23-Nov-16,6.35,6.42,6.35,6.42,4300
FIRT.OB,23-Nov-16,20,20,20,20,6300
FISB.OB,23-Nov-16,11.4,11.4,11.3999,11.3999,30900
FISOF.OB,23-Nov-16,0.042,0.046,0.042,0.042,23700
FITX.OB,23-Nov-16,0.002,0.004,0.002,0.004,1005100
FJTSY.OB,23-Nov-16,29.61,29.62,29.26,29.26,1200
FLCR.OB,23-Nov-16,0.002,0.0026,0.002,0.0026,330800
FLNCF.OB,23-Nov-16,0.731,0.731,0.731,0.731,700
FLPC.OB,23-Nov-16,0.0007,0.0009,0.0006,0.0009,2543200
FLRAF.OB,23-Nov-16,4.95,4.95,4.95,4.95,600
FLRE.OB,23-Nov-16,0.0025,0.0025,0.0025,0.0025,10000
FLST.OB,23-Nov-16,0.0009,0.0009,0.0009,0.0009,200000
FLUX.OB,23-Nov-16,0.04,0.04,0.0399,0.04,31700
FLXT.OB,23-Nov-16,0.078,0.081,0.0741,0.081,104200
FMAO.OB,23-Nov-16,34.5,34.9,34.499,34.5,18200
FMBL.OB,23-Nov-16,6500,6500,6500,6500,100
FMCC.OB,23-Nov-16,3,3.09,2.9,3.019,3777700
FMCCG.OB,23-Nov-16,7.94,7.94,7.88,7.9,2300
FMCCH.OB,23-Nov-16,8.48,8.93,8.48,8.55,239700
FMCCI.OB,23-Nov-16,8.19,8.19,8.19,8.19,100
FMCCJ.OB,23-Nov-16,7.79,7.79,7.79,7.79,100
FMCCP.OB,23-Nov-16,8.99,9.24,8.8,9.24,41900
FMCCS.OB,23-Nov-16,7.974,8.12,7.974,8.03,358700
FMCCT.OB,23-Nov-16,9.3,9.3,9.01,9.01,2000
FMCKI.OB,23-Nov-16,4.8,4.895,4.66,4.67,20200
FMCKJ.OB,23-Nov-16,5.7,5.94,5.7,5.91,754600
FMCKK.OB,23-Nov-16,8.62,8.63,8.62,8.63,700
FMCKM.OB,23-Nov-16,4.4,4.6701,4.284,4.53,27900
FMCKN.OB,23-Nov-16,4.48,4.59,4.35,4.54,4200
FMCKO.OB,23-Nov-16,4.6,4.63,4.6,4.63,6700
FMCKP.OB,23-Nov-16,8.67,9.0001,8.67,8.8,2500
FMCQF.OB,23-Nov-16,76.05,76.05,76.05,76.05,100
FMCXF.OB,23-Nov-16,0.1889,0.1889,0.1889,0.1889,20000
FMIA.OB,23-Nov-16,600,600,600,600,100
FMNJ.OB,23-Nov-16,0.0006,0.0006,0.0006,0.0006,282800
FMYR.OB,23-Nov-16,0.0006,0.0006,0.0006,0.0006,17000
FNBG.OB,23-Nov-16,34,34.25,34,34.25,300
FNCB.OB,23-Nov-16,5.7,5.7,5.7,5.7,6100
FNCTF.OB,23-Nov-16,14.5,14.5,14.5,14.5,100
FNDM.OB,23-Nov-16,0.9,0.9,0.9,0.9,5800
FNHI.OB,23-Nov-16,0.03,0.03,0.016,0.0168,263900
FNHM.OB,23-Nov-16,1.7,1.71,1.7,1.71,27100
FNLPF.OB,23-Nov-16,15.366,15.7,15.21,15.23,5100
FNMA.OB,23-Nov-16,3.07,3.15,2.96,3.08,7799600
FNMAG.OB,23-Nov-16,9.39,9.39,9.351,9.351,300
FNMAH.OB,23-Nov-16,4.55,4.69,4.55,4.55,46700
FNMAJ.OB,23-Nov-16,5.28,5.3,5.15,5.25,79400
FNMAK.OB,23-Nov-16,9.05,9.24,9.05,9.24,700
FNMAN.OB,23-Nov-16,9.2,9.2,9.2,9.2,100
FNMAP.OB,23-Nov-16,8.95,9,8.95,9,600
FNMAS.OB,23-Nov-16,6.17,6.25,6.05,6.2,1792200
FNMAT.OB,23-Nov-16,7.15,7.25,6.84,7.11,10300
FNMFM.OB,23-Nov-16,9,9,9,9,100
FNMFN.OB,23-Nov-16,9.66,9.66,9.62,9.66,500
FNMFO.OB,23-Nov-16,16250,16500,15750,16250,100
FNNWF.OB,23-Nov-16,8.9206,8.9206,8.9206,8.9206,100
FNON.OB,23-Nov-16,0.0118,0.0118,0.0118,0.0118,100
FNRC.OB,23-Nov-16,0.0003,0.0003,0.0003,0.0003,100
FNREF.OB,23-Nov-16,0.251,0.29,0.238,0.2583,29500
FNRN.OB,23-Nov-16,8.59,8.6,8.59,8.5994,10100
FNTYF.OB,23-Nov-16,0.959,0.9828,0.959,0.9828,3600
