Symbol,Date,Open,High,Low,Close,Volume
GBPIDR,23-Nov-16,16427,16937,16426,16614,0
GBPILS,23-Nov-16,4.8021,4.8311,4.7757,4.8158,0
GBPINR,23-Nov-16,84.881,85.8039,84.7315,85.4992,0
GBPIQD,23-Nov-16,1401.5,1422.5,1401.5,1422.5,0
GBPISK,23-Nov-16,140.5,140.5,139.68,139.68,0
GBPJMD,23-Nov-16,158.54,159.54,158.5,159.54,0
GBPJOD,23-Nov-16,0.8772,0.8779,0.8769,0.8772,0
GBPJPY,23-Nov-16,137.859,140.335,137.267,140.113,0
GBPKES,23-Nov-16,124.3,124.5,123.8,124.3,0
GBPKRW,23-Nov-16,1450.2,1472,1450.2,1466.8,0
GBPKWD,23-Nov-16,0.3776,0.3786,0.3768,0.3784,0
GBPKZT,23-Nov-16,412.84,416.73,412.84,416.73,0
GBPLBP,23-Nov-16,1827.5,1840.1,1827.1,1840.1,0
GBPLKR,23-Nov-16,180.79,181.46,180.7,181.46,0
GBPLTL,23-Nov-16,4.4496,4.4496,4.4496,4.4496,0
GBPLVL,23-Nov-16,0.8482,0.8482,0.8482,0.8482,0
GBPMAD,23-Nov-16,12.139,12.226,12.123,12.218,0
GBPMUR,23-Nov-16,42.972,42.972,42.704,42.786,0
GBPMVR,23-Nov-16,18.83,18.83,18.8212,18.8212,0
GBPMWK,23-Nov-16,892.6,898,892.4,898,0
GBPMXN,23-Nov-16,25.588,25.818,25.434,25.671,0
GBPMYR,23-Nov-16,5.4869,5.5316,5.448,5.4642,0
GBPNGN,23-Nov-16,393.75,394.93,392.28,393.84,0
GBPNIO,23-Nov-16,36.282,36.574,36,36.508,0
GBPNOK,23-Nov-16,10.577,10.7307,10.5506,10.7175,0
GBPNZD,23-Nov-16,1.7571,1.7785,1.7521,1.777,0
GBPOMR,23-Nov-16,0.4766,0.4774,0.4751,0.4768,0
GBPPEN,23-Nov-16,4.2456,4.2821,4.2295,4.254,0
GBPPGK,23-Nov-16,3.8477,3.8728,3.8469,3.8728,0
GBPPHP,23-Nov-16,61.767,61.996,61.678,61.919,0
GBPPKR,23-Nov-16,130.1,130.1,129.9,130,0
GBPPLN,23-Nov-16,5.1571,5.2379,5.136,5.2228,0
GBPQAR,23-Nov-16,4.522,4.5244,4.5184,4.5239,0
GBPRON,23-Nov-16,5.2674,5.3265,5.2568,5.3173,0
GBPRSD,23-Nov-16,144.22,145.54,143.48,145.29,0
GBPRUB,23-Nov-16,79.144,80.375,79.011,79.903,0
GBPSAR,23-Nov-16,4.654,4.6646,4.6389,4.6549,0
GBPSCR,23-Nov-16,15.429,15.617,15.29,15.328,0
GBPSEK,23-Nov-16,11.4398,11.5646,11.3884,11.5425,0
GBPSGD,23-Nov-16,1.7679,1.7857,1.7634,1.781,0
GBPSZL,23-Nov-16,17.273,17.354,17.266,17.354,0
GBPTHB,23-Nov-16,44,44.4,44,44.4,0
GBPTND,23-Nov-16,2.8374,2.8735,2.8336,2.8631,0
GBPTRY,23-Nov-16,4.1991,4.2443,4.1783,4.2214,0
GBPTTD,23-Nov-16,8.191,8.233,8.188,8.233,0
GBPTWD,23-Nov-16,39.666,39.8,39.435,39.644,0
GBPTZS,23-Nov-16,2651,2669,2650,2669,0
GBPUAH,23-Nov-16,31.512,31.708,31.504,31.708,0
GBPUGX,23-Nov-16,4434,4471,4432,4471,0
GBPUSD,23-Nov-16,1.2421,1.2468,1.236,1.2429,0
GBPVND,23-Nov-16,27549,27858,27549,27858,0
GBPXAF,23-Nov-16,767.25,772.67,767.11,772.67,0
GBPXCD,23-Nov-16,3.3394,3.3495,3.3266,3.3402,0
GBPXPF,23-Nov-16,139.4,140.99,138.89,140.44,0
GBPZAR,23-Nov-16,17.4644,17.7528,17.3426,17.5326,0
GHSEUR,23-Nov-16,0.2347,0.2347,0.2283,0.2283,0
GHSUSD,23-Nov-16,0.2494,0.2494,0.2409,0.2409,0
GTQGBP,23-Nov-16,0.1072,0.1077,0.1063,0.1065,0
HKDARS,23-Nov-16,1.9896,2.0037,1.9893,2.0036,0
HKDAUD,23-Nov-16,0.174,0.1748,0.1733,0.1748,0
HKDBRL,23-Nov-16,0.4334,0.4409,0.4322,0.4409,0
HKDCAD,23-Nov-16,0.1732,0.1741,0.1731,0.174,0
HKDCHF,23-Nov-16,0.1303,0.1312,0.1301,0.1312,0
HKDCNY,23-Nov-16,0.8871,0.8911,0.884,0.891,0
HKDDKK,23-Nov-16,0.9021,0.9107,0.9011,0.9096,0
HKDEUR,23-Nov-16,0.1213,0.1224,0.1211,0.1223,0
HKDGBP,23-Nov-16,0.1038,0.1042,0.1035,0.1038,0
HKDIDR,23-Nov-16,1704.9,1756.5,1704.8,1723.4,0
HKDINR,23-Nov-16,8.8094,8.8712,8.8089,8.861,0
HKDJPY,23-Nov-16,14.307,14.563,14.293,14.527,0
HKDKRW,23-Nov-16,150.54,152.54,150.54,152.17,0
HKDMXN,23-Nov-16,2.6561,2.672,2.6507,2.6623,0
HKDMYR,23-Nov-16,0.5696,0.5724,0.5669,0.5669,0
HKDNZD,23-Nov-16,0.1823,0.1842,0.1822,0.1842,0
HKDPKR,23-Nov-16,13.506,13.506,13.503,13.503,0
HKDPLN,23-Nov-16,0.5353,0.5418,0.5346,0.5418,0
HKDSEK,23-Nov-16,1.1875,1.1983,1.1864,1.1968,0
HKDSGD,23-Nov-16,0.1835,0.185,0.1834,0.1846,0
HKDTHB,23-Nov-16,4.5718,4.599,4.5694,4.5985,0
HKDTWD,23-Nov-16,3.9862,4.0191,3.9862,4.0191,0
HKDUSD,23-Nov-16,0.1289,0.129,0.1289,0.1289,0
HKDZAR,23-Nov-16,1.8142,1.8421,1.8063,1.8194,0
HNLGBP,23-Nov-16,0.0348,0.035,0.0345,0.0346,0
HRKEUR,23-Nov-16,0.1328,0.1328,0.1328,0.1328,0
HRKPLN,23-Nov-16,0.5862,0.5893,0.5855,0.5887,0
HRKUSD,23-Nov-16,0.1412,0.1413,0.1399,0.14,0
HTGGBP,23-Nov-16,0.0125,0.0125,0.0124,0.0124,0
HUFARS,23-Nov-16,0.0532,0.0532,0.0527,0.0528,0
HUFCHF,23-Nov-16,0.0035,0.0035,0.0035,0.0035,0
HUFDKK,23-Nov-16,0.0241,0.0241,0.0239,0.024,0
HUFEUR,23-Nov-16,0.0032,0.0032,0.0032,0.0032,0
HUFPLN,23-Nov-16,0.0143,0.0143,0.0142,0.0143,0
HUFUSD,23-Nov-16,0.0034,0.0035,0.0034,0.0034,0
IDRAUD,23-Nov-16,0.01,0.01,0.01,0.01,0
IDRCAD,23-Nov-16,0.9994,1.0006,0.992,0.9938,0
IDRCHF,23-Nov-16,0.0075,0.0075,0.0075,0.0075,0
IDRCNY,23-Nov-16,0.0512,0.0512,0.0509,0.0509,0
IDREUR,23-Nov-16,0.0069,0.007,0.0069,0.0069,0
IDRGBP,23-Nov-16,0.006,0.006,0.0059,0.0059,0
IDRHKD,23-Nov-16,0.0006,0.0006,0.0006,0.0006,0
IDRINR,23-Nov-16,0.0051,0.0051,0.0051,0.0051,0
IDRJPY,23-Nov-16,0.8258,0.8335,0.8244,0.829,0
IDRKRW,23-Nov-16,8.687,8.75,8.68,8.692,0
IDRMYR,23-Nov-16,0.0329,0.0329,0.0323,0.0323,0
IDRNZD,23-Nov-16,0.0105,0.0106,0.0105,0.0105,0
IDRSGD,23-Nov-16,0.0106,0.0106,0.0105,0.0106,0
IDRTHB,23-Nov-16,0.2638,0.2642,0.2621,0.2625,0
IDRTWD,23-Nov-16,0.2299,0.231,0.2297,0.2297,0
IDRUSD,23-Nov-16,0.0074,0.0074,0.0073,0.0074,0
IDRZAR,23-Nov-16,0.1045,0.1053,0.1039,0.1039,0
ILSAUD,23-Nov-16,0.3489,0.3495,0.3478,0.3495,0
ILSCAD,23-Nov-16,0.3473,0.3484,0.3472,0.3481,0
ILSCHF,23-Nov-16,0.2613,0.2624,0.2611,0.2624,0
ILSJOD,23-Nov-16,0.1832,0.1838,0.1826,0.1829,0
ILSJPY,23-Nov-16,28.687,29.08,28.687,29.035,0
ILSPLN,23-Nov-16,1.0742,1.085,1.074,1.0842,0
ILSSEK,23-Nov-16,2.3824,2.3985,2.3804,2.383,0
ILSUSD,23-Nov-16,0.2585,0.2593,0.2576,0.2578,0
INRAUD,23-Nov-16,0.0197,0.0197,0.0196,0.0197,0
INRCAD,23-Nov-16,0.0196,0.0196,0.0196,0.0196,0
INRCHF,23-Nov-16,0.0148,0.0148,0.0147,0.0148,0
INRCNY,23-Nov-16,0.1006,0.1007,0.1001,0.1004,0
INREUR,23-Nov-16,0.0137,0.0138,0.0137,0.0138,0
INRGBP,23-Nov-16,0.0118,0.0118,0.0117,0.0117,0
INRHKD,23-Nov-16,0.1134,0.1134,0.1125,0.1127,0
INRJPY,23-Nov-16,1.623,1.638,1.619,1.637,0
INRKRW,23-Nov-16,17.071,17.179,17.071,17.155,0
INRMYR,23-Nov-16,0.0646,0.0646,0.0639,0.0639,0
INRNZD,23-Nov-16,0.0207,0.0208,0.0206,0.0208,0
INRPKR,23-Nov-16,1.531,1.531,1.5282,1.5282,0
INRSEK,23-Nov-16,0.1347,0.135,0.1341,0.1349,0
INRTHB,23-Nov-16,0.5184,0.5186,0.517,0.5184,0
INRTWD,23-Nov-16,0.4522,0.4532,0.4521,0.4532,0
INRUSD,23-Nov-16,0.0146,0.0146,0.0145,0.0145,0
INRZAR,23-Nov-16,0.2054,0.2077,0.2045,0.2054,0
IQDGBP,23-Nov-16,0.0007,0.0007,0.0007,0.0007,0
ISKCHF,23-Nov-16,0.0089,0.0089,0.0089,0.0089,0
ISKDKK,23-Nov-16,0.0615,0.0615,0.0615,0.0615,0
ISKGBP,23-Nov-16,0.0071,0.0071,0.0071,0.0071,0
ISKNOK,23-Nov-16,0.0749,0.0749,0.0749,0.0749,0
ISKSEK,23-Nov-16,6.2955,6.2955,6.2955,6.2955,0
JMDGBP,23-Nov-16,0.0061,0.0061,0.0061,0.0061,0
JODAED,23-Nov-16,5.1813,5.1843,5.174,5.1821,0
JODEUR,23-Nov-16,1.2503,1.2503,1.2503,1.2503,0
JODILS,23-Nov-16,5.4554,5.4712,5.4375,5.465,0
JODUSD,23-Nov-16,1.4065,1.4073,1.4062,1.4073,0
JPYAED,23-Nov-16,0.0331,0.0331,0.0326,0.0326,0
JPYARS,23-Nov-16,0.139,0.1391,0.1375,0.138,0
JPYAUD,23-Nov-16,0.0122,0.0122,0.012,0.012,0
JPYBRL,23-Nov-16,0.0303,0.0305,0.0301,0.0304,0
JPYCAD,23-Nov-16,0.0121,0.0121,0.012,0.012,0
JPYCHF,23-Nov-16,0.9107,0.9116,0.9007,0.9027,0
JPYCLP,23-Nov-16,6.0946,6.0947,6.0817,6.0817,0
JPYCNY,23-Nov-16,0.062,0.062,0.0613,0.0614,0
JPYCZK,23-Nov-16,0.229,0.2295,0.2269,0.2274,0
JPYDKK,23-Nov-16,0.063,0.0632,0.0626,0.0626,0
JPYEUR,23-Nov-16,0.0085,0.0085,0.0084,0.0084,0
JPYGBP,23-Nov-16,0.0073,0.0073,0.0071,0.0071,0
JPYHKD,23-Nov-16,0.0699,0.07,0.0687,0.0688,0
JPYIDR,23-Nov-16,119.13,119.71,118.53,118.64,0
JPYILS,23-Nov-16,0.0348,0.0348,0.0343,0.0344,0
JPYINR,23-Nov-16,0.6156,0.6173,0.6093,0.6099,0
JPYISK,23-Nov-16,1.019,1.019,1.0164,1.0188,0
JPYKRW,23-Nov-16,10.519,10.5857,10.4842,10.4845,0
JPYLVL,23-Nov-16,0.4912,0.4912,0.4912,0.4912,0
JPYMXN,23-Nov-16,0.1856,0.1858,0.1833,0.1833,0
JPYMYR,23-Nov-16,0.0398,0.0398,0.039,0.039,0
JPYNOK,23-Nov-16,0.0767,0.0769,0.0763,0.0765,0
JPYNZD,23-Nov-16,0.0127,0.0128,0.0127,0.0127,0
JPYPKR,23-Nov-16,0.9433,0.9433,0.9416,0.9416,0
JPYPLN,23-Nov-16,0.0374,0.0375,0.0372,0.0373,0
JPYRUB,23-Nov-16,0.5736,0.5801,0.5713,0.5716,0
JPYSEK,23-Nov-16,8.2809,8.296,8.2036,8.2187,0
JPYTHB,23-Nov-16,0.3195,0.3199,0.3159,0.3167,0
JPYTWD,23-Nov-16,0.2782,0.2782,0.2773,0.2773,0
JPYUSD,23-Nov-16,0.009,0.009,0.0089,0.0089,0
JPYZAR,23-Nov-16,0.1265,0.1274,0.1253,0.1253,0
KESEUR,23-Nov-16,0.0091,0.0091,0.0091,0.0091,0
KESUSD,23-Nov-16,0.0096,0.0096,0.0096,0.0096,0
KESZAR,23-Nov-16,0.1357,0.137,0.1355,0.1364,0
KMFUSD,23-Nov-16,0.0022,0.0022,0.0022,0.0022,0
KRWBRL,23-Nov-16,0.0029,0.0029,0.0029,0.0029,0
KRWCAD,23-Nov-16,0.1149,0.1149,0.1139,0.1142,0
KRWCHF,23-Nov-16,0.0865,0.0865,0.0857,0.0861,0
KRWCNY,23-Nov-16,0.5886,0.5886,0.5836,0.5847,0
KRWEUR,23-Nov-16,0.0804,0.0804,0.0799,0.0801,0
KRWGBP,23-Nov-16,0.0689,0.0689,0.0679,0.0681,0
KRWHKD,23-Nov-16,0.6634,0.6634,0.655,0.6561,0
KRWIDR,23-Nov-16,11.312,11.378,11.2448,11.3071,0
KRWINR,23-Nov-16,5.8501,5.8501,5.8149,5.8209,0
KRWJPY,23-Nov-16,9.494,9.529,9.434,9.527,0
KRWMYR,23-Nov-16,0.3779,0.3779,0.3721,0.3721,0
KRWNZD,23-Nov-16,0.121,0.121,0.1202,0.1209,0
KRWRUB,23-Nov-16,0.0545,0.0549,0.0542,0.0544,0
KRWSEK,23-Nov-16,0.0079,0.0079,0.0078,0.0079,0
KRWSGD,23-Nov-16,0.0012,0.0012,0.0012,0.0012,0
KRWTHB,23-Nov-16,3.0332,3.0332,3.0079,3.0176,0
KRWTWD,23-Nov-16,2.6433,2.6433,2.6272,2.64,0
KRWUSD,23-Nov-16,0.0855,0.0855,0.0843,0.0845,0
KRWZAR,23-Nov-16,1.2016,1.2055,1.1938,1.1943,0
KWDAED,23-Nov-16,12.038,12.05,12.023,12.023,0
KWDGBP,23-Nov-16,2.6318,2.6384,2.6247,2.6264,0
KWDPKR,23-Nov-16,343.61,343.61,343.51,343.51,0
KWDUSD,23-Nov-16,3.2698,3.2704,3.265,3.2653,0
KZTGBP,23-Nov-16,0.0024,0.0024,0.0024,0.0024,0
LBPUSD,23-Nov-16,0.0007,0.0007,0.0006,0.0006,0
LKRUSD,23-Nov-16,0.0066,0.0066,0.0066,0.0066,0
LRDUSD,23-Nov-16,0.0104,0.0104,0.0104,0.0104,0
LTLEUR,23-Nov-16,0.2893,0.2893,0.2893,0.2893,0
LTLLVL,23-Nov-16,0.2032,0.2032,0.2032,0.2032,0
LTLUSD,23-Nov-16,0.3409,0.3409,0.3409,0.3409,0
MADGBP,23-Nov-16,0.0779,0.078,0.0772,0.0773,0
MADUSD,23-Nov-16,0.0967,0.0967,0.0961,0.0962,0
MDLEUR,23-Nov-16,0.0467,0.0469,0.0463,0.0469,0
MDLUSD,23-Nov-16,0.0497,0.0497,0.0484,0.0488,0
MKDUSD,23-Nov-16,0.0171,0.0172,0.017,0.017,0
MUREUR,23-Nov-16,0.0248,0.0248,0.0248,0.0248,0
MURGBP,23-Nov-16,0.0215,0.0217,0.0215,0.0216,0
MURUSD,23-Nov-16,0.0269,0.0269,0.0269,0.0269,0
MURZAR,23-Nov-16,0.3763,0.3811,0.3759,0.38,0
MVRUSD,23-Nov-16,0.0635,0.0636,0.0635,0.0636,0
MWKGBP,23-Nov-16,0.0011,0.0011,0.0011,0.0011,0
MXNARS,23-Nov-16,0.7487,0.7531,0.7471,0.7524,0
MXNAUD,23-Nov-16,0.0655,0.0656,0.0652,0.0656,0
MXNBRL,23-Nov-16,0.1631,0.1655,0.1628,0.1655,0
MXNCAD,23-Nov-16,0.0652,0.0653,0.065,0.0653,0
MXNCHF,23-Nov-16,0.0491,0.0494,0.0489,0.0492,0
MXNCZK,23-Nov-16,1.2333,1.2412,1.2312,1.2407,0
MXNDKK,23-Nov-16,0.3395,0.3414,0.3389,0.3414,0
MXNEUR,23-Nov-16,0.0456,0.0459,0.0455,0.0459,0
MXNGBP,23-Nov-16,0.0391,0.0393,0.0387,0.0389,0
MXNHKD,23-Nov-16,0.3763,0.3769,0.374,0.3752,0
MXNJPY,23-Nov-16,5.383,5.461,5.374,5.453,0
MXNSGD,23-Nov-16,0.0691,0.0694,0.0691,0.0693,0
MXNUSD,23-Nov-16,0.0485,0.0486,0.0482,0.0484,0
MXNZAR,23-Nov-16,0.6817,0.6903,0.6809,0.6835,0
MYRAUD,23-Nov-16,0.3054,0.3055,0.3021,0.3028,0
MYRCAD,23-Nov-16,0.3039,0.3042,0.3011,0.3016,0
MYRCHF,23-Nov-16,0.2287,0.2288,0.227,0.2273,0
MYRCNH,23-Nov-16,1.568,1.569,1.568,1.569,0
MYRCNY,23-Nov-16,1.5567,1.5586,1.5424,1.544,0
MYRDKK,23-Nov-16,1.5822,1.603,1.5822,1.6029,0
MYREUR,23-Nov-16,0.2127,0.2154,0.2127,0.2148,0
MYRGBP,23-Nov-16,0.1821,0.1826,0.1795,0.1798,0
MYRHKD,23-Nov-16,1.7546,1.756,1.7299,1.7327,0
MYRIDR,23-Nov-16,2991.6,3011.9,2986.1,2986.1,0
MYRINR,23-Nov-16,15.458,15.512,15.345,15.357,0
MYRJPY,23-Nov-16,25.109,25.192,25.016,25.166,0
MYRKRW,23-Nov-16,264.15,265.77,263.49,263.76,0
MYRNZD,23-Nov-16,0.32,0.3247,0.3199,0.3247,0
MYRPKR,23-Nov-16,23.76,23.769,23.759,23.769,0
MYRSGD,23-Nov-16,0.322,0.3228,0.3199,0.32,0
MYRTHB,23-Nov-16,8.0218,8.0287,7.9563,7.9683,0
MYRTWD,23-Nov-16,6.9906,6.9906,6.9715,6.9715,0
MYRUSD,23-Nov-16,0.2261,0.2271,0.225,0.2271,0
MYRZAR,23-Nov-16,3.1782,3.201,3.1536,3.1552,0
NGNGBP,23-Nov-16,0.0025,0.0025,0.0025,0.0025,0
NGNJPY,23-Nov-16,0.3502,0.3556,0.3499,0.3552,0
NIOGBP,23-Nov-16,0.0276,0.0278,0.0273,0.0274,0
NOKCHF,23-Nov-16,11.838,11.874,11.77,11.77,0
NOKCNH,23-Nov-16,0.81,0.81,0.81,0.81,0
NOKDKK,23-Nov-16,0.821,0.8217,0.8173,0.8176,0
NOKEUR,23-Nov-16,0.1104,0.1105,0.1099,0.11,0
NOKGBP,23-Nov-16,0.0945,0.0947,0.0932,0.0933,0
NOKINR,23-Nov-16,8.0214,8.0456,7.9844,7.9846,0
NOKISK,23-Nov-16,13.267,13.267,13.221,13.2632,0
NOKJPY,23-Nov-16,13.0261,13.107,12.986,13.0599,0
NOKLVL,23-Nov-16,0.0833,0.0833,0.0833,0.0833,0
NOKPLN,23-Nov-16,0.4877,0.4884,0.4855,0.4875,0
NOKSEK,23-Nov-16,1.0812,1.0823,1.0754,1.0765,0
NOKUSD,23-Nov-16,0.1174,0.1175,0.1159,0.1159,0
NOKZAR,23-Nov-16,1.6518,1.6602,1.6388,1.6394,0
NZDAED,23-Nov-16,2.594,2.594,2.572,2.572,0
NZDAUD,23-Nov-16,0.9538,0.9545,0.947,0.9484,0
NZDCAD,23-Nov-16,0.9493,0.9506,0.9433,0.9448,0
NZDCHF,23-Nov-16,0.7144,0.7153,0.7112,0.7118,0
NZDCNH,23-Nov-16,0.872,0.872,0.872,0.872,0
NZDCNY,23-Nov-16,4.864,4.8699,4.836,4.836,0
NZDCZK,23-Nov-16,17.949,17.973,17.912,17.918,0
NZDDKK,23-Nov-16,4.9438,4.9509,4.9328,4.9342,0
NZDEUR,23-Nov-16,0.6645,0.6655,0.6634,0.6634,0
NZDGBP,23-Nov-16,0.5688,0.5704,0.5624,0.5627,0
NZDHKD,23-Nov-16,5.4812,5.489,5.4218,5.4254,0
NZDHUF,23-Nov-16,204.98,206.1,204.88,205.74,0
NZDIDR,23-Nov-16,9347.6,9434.6,9336.8,9353.3,0
NZDINR,23-Nov-16,48.299,48.416,48.069,48.082,0
NZDKRW,23-Nov-16,825.25,830.24,825.25,826.27,0
NZDMXN,23-Nov-16,14.5591,14.5737,14.4472,14.4478,0
NZDMYR,23-Nov-16,3.1225,3.1235,3.0773,3.0773,0
NZDNOK,23-Nov-16,6.0179,6.0376,6.0078,6.0293,0
NZDPHP,23-Nov-16,35.135,35.153,34.887,34.887,0
NZDPKR,23-Nov-16,73.955,73.955,73.825,73.825,0
NZDPLN,23-Nov-16,2.9334,2.947,2.9257,2.9383,0
NZDSEK,23-Nov-16,6.5101,6.5196,6.4829,6.4957,0
NZDSGD,23-Nov-16,1.0059,1.0086,1.0013,1.0022,0
NZDTHB,23-Nov-16,25.064,25.087,24.943,24.953,0
NZDTRY,23-Nov-16,2.3889,2.397,2.3751,2.3761,0
NZDTWD,23-Nov-16,21.836,21.86,21.836,21.86,0
NZDUSD,23-Nov-16,0.7068,0.7079,0.6991,0.6996,0
NZDZAR,23-Nov-16,9.9482,10.0077,9.8706,9.8731,0
OMRAED,23-Nov-16,9.5342,9.5353,9.5325,9.5333,0
OMRGBP,23-Nov-16,2.0831,2.0897,2.0795,2.0824,0
OMRPKR,23-Nov-16,272.04,272.04,271.99,271.99,0
OMRUSD,23-Nov-16,2.5881,2.5882,2.5869,2.5874,0
OMRZAR,23-Nov-16,36.4967,37.1106,36.3742,36.6855,0
PENGBP,23-Nov-16,0.2355,0.2364,0.2335,0.235,0
PGKGBP,23-Nov-16,0.2479,0.2479,0.2462,0.2462,0
PHPAUD,23-Nov-16,0.027,0.0271,0.0269,0.0271,0
PHPDKK,23-Nov-16,0.1399,0.1408,0.1399,0.1408,0
PHPGBP,23-Nov-16,0.0161,0.0161,0.016,0.0161,0
PHPJPY,23-Nov-16,2.2197,2.2473,2.2185,2.2473,0
PHPNZD,23-Nov-16,0.0283,0.0285,0.0283,0.0285,0
PHPUSD,23-Nov-16,0.0201,0.0201,0.02,0.0201,0
PKRGBP,23-Nov-16,0.0077,0.0077,0.0077,0.0077,0
PKRJPY,23-Nov-16,1.0586,1.0616,1.0586,1.0616,0
PKRZAR,23-Nov-16,0.134,0.1361,0.1335,0.1338,0
PLNCHF,23-Nov-16,0.243,0.2439,0.2416,0.2419,0
PLNCOP,23-Nov-16,756.7,758.69,754.4,754.93,0
PLNCZK,23-Nov-16,6.113,6.129,6.093,6.094,0
PLNDKK,23-Nov-16,1.6821,1.6883,1.6754,1.6776,0
PLNEUR,23-Nov-16,0.2261,0.2268,0.2253,0.2255,0
PLNGBP,23-Nov-16,0.1935,0.1944,0.1908,0.1911,0
PLNHUF,23-Nov-16,69.807,70.24,69.783,70.007,0
PLNILS,23-Nov-16,0.9303,0.9318,0.9213,0.922,0
PLNJPY,23-Nov-16,26.653,26.854,26.644,26.743,0
PLNNOK,23-Nov-16,2.0482,2.0589,2.0462,2.0503,0
PLNRUB,23-Nov-16,15.3344,15.515,15.2911,15.2976,0
PLNSEK,23-Nov-16,2.2148,2.2239,2.2039,2.2081,0
PLNUSD,23-Nov-16,0.2405,0.2412,0.2378,0.2378,0
QARAED,23-Nov-16,1.0081,1.0084,1.0079,1.0081,0
QARGBP,23-Nov-16,0.2209,0.2211,0.2207,0.2207,0
QARPKR,23-Nov-16,28.77,28.77,28.77,28.77,0
QARUSD,23-Nov-16,0.2745,0.2745,0.2745,0.2745,0
QARZAR,23-Nov-16,3.8574,3.924,3.8491,3.8799,0
RONCHF,23-Nov-16,0.2375,0.238,0.2371,0.2374,0
RONGBP,23-Nov-16,0.1896,0.1901,0.1875,0.1878,0
RONPLN,23-Nov-16,0.9776,0.9832,0.9765,0.9823,0
RONUSD,23-Nov-16,0.2354,0.2355,0.2331,0.2334,0
RSDUSD,23-Nov-16,0.0086,0.0086,0.0086,0.0086,0
RUBCHF,23-Nov-16,0.0159,0.0159,0.0157,0.0158,0
RUBGBP,23-Nov-16,0.0126,0.0126,0.0124,0.0125,0
RUBJPY,23-Nov-16,1.7416,1.7489,1.7218,1.7481,0
RUBKRW,23-Nov-16,18.332,18.462,18.204,18.362,0
RUBLVL,23-Nov-16,0.016,0.016,0.016,0.016,0
RUBPLN,23-Nov-16,0.0652,0.0654,0.0645,0.0653,0
RUBUSD,23-Nov-16,0.0157,0.0157,0.0154,0.0155,0
SAREUR,23-Nov-16,0.2504,0.2525,0.2504,0.2524,0
SARPKR,23-Nov-16,27.926,27.927,27.925,27.925,0
SARUSD,23-Nov-16,0.2663,0.2663,0.266,0.2662,0
SCRGBP,23-Nov-16,0.0563,0.0567,0.0556,0.0566,0
SCRUSD,23-Nov-16,0.0699,0.0705,0.0692,0.0704,0
SEKAUD,23-Nov-16,0.1465,0.1466,0.1456,0.1459,0
SEKCAD,23-Nov-16,0.1458,0.146,0.1451,0.1454,0
SEKCHF,23-Nov-16,10.92,10.97,10.9,10.91,0
SEKCNH,23-Nov-16,0.749,0.749,0.749,0.749,0
SEKCZK,23-Nov-16,2.7588,2.7658,2.7561,2.7599,0
SEKDKK,23-Nov-16,0.7592,0.7611,0.7589,0.7595,0
SEKEUR,23-Nov-16,0.1021,0.1023,0.102,0.1021,0
SEKGBP,23-Nov-16,0.0873,0.0876,0.0865,0.0866,0
SEKILS,23-Nov-16,0.4196,0.4196,0.4172,0.4174,0
SEKINR,23-Nov-16,7.4176,7.4505,7.4088,7.4117,0
SEKISK,23-Nov-16,12.245,12.248,12.245,12.246,0
SEKJPY,23-Nov-16,12.0429,12.1613,12.022,12.1239,0
SEKLVL,23-Nov-16,0.0786,0.0786,0.0786,0.0786,0
SEKNOK,23-Nov-16,0.9238,0.9286,0.923,0.9281,0
SEKPLN,23-Nov-16,0.4505,0.4535,0.4495,0.4526,0
SEKUSD,23-Nov-16,0.1085,0.1086,0.1076,0.1077,0
SEKZAR,23-Nov-16,1.5275,1.54,1.521,1.5224,0
SGDAED,23-Nov-16,2.579,2.579,2.56,2.563,0
SGDARS,23-Nov-16,10.84,10.854,10.8065,10.8491,0
SGDAUD,23-Nov-16,0.9483,0.9484,0.9431,0.946,0
SGDBRL,23-Nov-16,2.3616,2.3866,2.351,2.3866,0
SGDCAD,23-Nov-16,0.9436,0.9436,0.9403,0.9423,0
SGDCHF,23-Nov-16,0.7099,0.7104,0.707,0.7102,0
SGDCNH,23-Nov-16,4.854,4.854,4.852,4.852,0
SGDCNY,23-Nov-16,4.8339,4.8342,4.8129,4.8239,0
SGDDKK,23-Nov-16,4.9149,4.9257,4.9003,4.923,0
SGDEUR,23-Nov-16,0.6603,0.6621,0.6585,0.6617,0
SGDGBP,23-Nov-16,0.5653,0.5663,0.5601,0.5615,0
SGDHKD,23-Nov-16,5.4476,5.4494,5.4031,5.4132,0
SGDIDR,23-Nov-16,9289.9,9391.6,9270.2,9329.1,0
SGDINR,23-Nov-16,48,48.078,47.886,47.976,0
SGDJPY,23-Nov-16,77.975,78.754,77.781,78.609,0
SGDKRW,23-Nov-16,820.24,824.84,820.24,824.12,0
SGDMXN,23-Nov-16,14.474,14.474,14.4073,14.4154,0
SGDMYR,23-Nov-16,3.1035,3.1037,3.0699,3.0699,0
SGDNZD,23-Nov-16,0.9935,0.9973,0.9918,0.9973,0
SGDPKR,23-Nov-16,73.594,73.594,73.452,73.452,0
SGDPLN,23-Nov-16,2.9167,2.935,2.9092,2.9341,0
SGDSEK,23-Nov-16,6.4705,6.4825,6.4552,6.4792,0
SGDTHB,23-Nov-16,24.911,24.911,24.836,24.903,0
SGDTWD,23-Nov-16,22.356,22.434,22.305,22.434,0
